# Timestep     No_Moles     No_Specs     C19H20O4	C11H18N2	
100         24          2	 16	 8	
74500         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
74600         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
74700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C30H38O4N2	C19H20O4	C11H18N2	
74800         21          3	 3	 13	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
74900         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
75000         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
75100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
75200         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
75300         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
75400         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H15O3	C3H5O	C11H18N2	
75500         23          5	 13	 2	 1	 1	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
75600         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
75700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
75800         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
75900         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C30H38O4N2	C19H20O4	C11H18N2	
76000         20          3	 4	 12	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
76100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
76200         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C30H38O4N2	C19H20O4	C11H18N2	
76300         21          3	 3	 13	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
76400         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
76500         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H15O3	C3H5O	C11H18N2	
76600         23          5	 13	 2	 1	 1	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
76700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
76800         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
76900         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77000         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77200         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77300         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77400         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C30H38O4N2	C19H20O4	C11H18N2	
77500         21          3	 3	 13	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77600         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
77800         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C30H38O4N2	C19H20O4	C11H18N2	
77900         20          3	 4	 12	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78000         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78200         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78300         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78400         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78500         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78600         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H15O3	C3H5O	C11H18N2	
78800         23          5	 13	 2	 1	 1	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
78900         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79000         21          3	 13	 3	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C27H33O3N2	C3H5O	C19H20O4	C30H38O4N2	C11H18N2	
79200         22          5	 1	 1	 13	 2	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79300         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79400         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79500         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79600         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79800         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
79900         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80000         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80200         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80300         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80400         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80500         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80600         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80800         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
80900         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81000         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81200         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81300         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81400         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81500         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81600         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81700         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81800         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
81900         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
82000         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
82100         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
82200         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
82300         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
82400         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H15O3	C3H5O	C11H18N2	
82500         23          5	 13	 2	 1	 1	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C11H18N2	
82600         22          3	 14	 2	 6	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
82700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
82800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
82900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83000         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83100         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83200         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83300         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83400         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83500         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83600         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83800         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
83900         22          5	 13	 2	 1	 1	 5	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
84000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84100         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84200         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84300         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84400         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84500         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84600         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84700         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84800         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C19H21O4	C11H18N2	C11H17N2	
84900         22          7	 12	 2	 1	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
85000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
85100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
85200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
85300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H16O3	C3H5O	C11H18N2	C11H17N2	
85400         22          6	 12	 3	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
85500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
85600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
85700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H16O3	C3H5O	C11H18N2	C11H17N2	
85800         22          6	 12	 3	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H16O3	C3H5O	C11H18N2	C11H17N2	
85900         22          6	 12	 3	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
86900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
87900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H16O3	C3H5O	C11H18N2	C11H17N2	
88300         22          6	 12	 3	 1	 1	 4	 1	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
88900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
89900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
90900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
91900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92600         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92700         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92800         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
92900         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
93000         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
93100         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
93200         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
93300         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
93400         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C27H33O3N2	C3H5O	C11H18N2	
93500         21          5	 12	 3	 1	 1	 4	
# Timestep     No_Moles     No_Specs     C19H20O4	C30H38O4N2	C16H15O3	C3H5O	C11H18N2	
93600         22          5	 12	 3	 1	 1	 5	
